frame,x,y
1671,1019,495.75
1672,1025,499.0
1673,1033,505.0
1674,1042,513.0
1675,1059,520.75
1676,1076,525.75
1677,1082,527.5
1678,1091,531.5
1679,1100,544.5
1680,1137,556.5
1681,1136,565.5
1682,1137,570.25
1683,1137,572.5
1684,1140,573.0
1685,1143,575.0
1686,1145,577.75
1687,1147,575.75
1688,1153,574.5
1689,1155,575.0
1690,1159,570.5
1691,1165,568.0
1692,1168,562.75
1697,1161,548.5
1698,1160,544.75
1699,1160,545.75
1700,1157,543.25
1701,1156,542.0
1702,1152,538.5
1703,1145,538.5
1704,1142,536.5
1705,1141,532.75
1706,1138,530.75
1707,1136,529.0
1708,1129,524.25
1709,1123,521.5
1710,1118,521.25
1711,1104,520.25
1712,1094,520.5
1713,1091,520.5
1714,1085,521.25
1715,1081,520.0
1716,1083,520.0
1717,1081,518.5
1718,1078,516.25
1719,1077,515.5
1720,1074,512.75
1721,1065,509.25
1722,1055,505.5
1723,1047,502.75
1724,1040,501.75
1725,1038,502.25
1726,1028,500.75
1727,1020,498.75
1728,1015,497.0
1729,1009,496.0
1730,1004,493.75
1731,1002,493.5
1732,997,493.5
1733,990,491.5
1734,983,489.5
1735,973,488.25
1736,965,487.5
1737,962,487.5
1738,957,488.0
1739,950,488.5
1740,947,488.0
1741,946,488.75
1742,945,489.25
1743,945,488.25
1744,943,488.25
1745,938,486.75
1746,930,483.75
1747,922,479.75
1748,914,479.25
1749,911,478.25
1750,906,476.5
1751,898,475.5
1752,891,476.25
1753,883,470.5
1754,877,474.75
1755,874,476.5
1756,869,476.5
1757,866,478.25
1758,865,479.25
1759,864,479.5
1760,861,477.0
1761,861,476.25
1762,859,474.5
1763,857,469.75
1764,852,458.75
1765,845,450.25
1766,836,446.75
1767,833,444.75
1768,827,441.75
1769,824,432.5
1770,821,426.75
1771,816,422.75
1772,811,423.5
1773,810,424.25
1774,807,422.75
1775,802,424.0
1776,797,427.0
1777,789,433.0
1778,783,444.75
1779,781,448.5
1780,780,450.5
1781,777,454.5
1782,775,457.75
1783,773,458.75
1784,773,457.5
1785,773,458.0
1786,776,457.0
1787,778,459.5
1788,781,464.0
1789,788,462.5
1790,792,466.25
1791,793,467.5
1792,794,474.0
1793,796,477.0
1794,800,477.75
1795,795,478.5
1796,797,480.5
1797,798,482.25
1798,804,483.25
1799,808,484.25
1800,811,486.75
1801,817,490.5
1802,825,496.25
1803,829,498.75
1804,853,500.75
1805,869,503.25
1806,872,503.5
1807,883,504.25
1808,895,504.0
1809,900,504.5
1810,908,503.75
1811,914,505.5
1812,925,508.5
1813,940,509.75
1814,956,507.5
1815,962,506.75
1816,974,515.25
1817,987,521.75
1818,997,528.5
1819,1011,533.25
1820,1046,535.0
1821,1058,536.5
1822,1060,537.5
1823,1048,537.25
1824,1046,535.0
1825,1048,534.0
1826,1050,531.75
1827,1050,530.25
1828,1052,529.5
1829,1053,528.0
1830,1054,524.75
1831,1053,522.25
1832,1051,521.5
1833,1050,521.0
1834,1041,520.0
1835,1036,520.75
1836,1047,519.75
1837,1055,518.0
1838,1048,517.75
1839,1045,516.5
1840,1045,515.75
1842,1033,509.25
1843,1044,506.25
1844,1050,502.5
1845,1052,501.25
1845,1035,506.25
1846,1049,499.0
1847,1044,496.25
1848,1035,494.25
1849,1027,494.75
1850,1022,494.75
1851,1020,495.25
1852,1019,497.5
1853,1020,494.75
1854,1021,494.0
1855,1023,492.75
1856,1025,492.25
1857,1026,492.5
1858,1027,493.0
1859,1029,491.0
1860,1030,489.5
1861,1033,491.75
1862,1032,491.0
1863,1031,490.75
1864,1034,492.25
1865,1037,492.25
1866,1040,490.5
1867,1046,485.75
1868,1053,483.5
1869,1056,482.75
1870,1062,478.25
1871,1070,476.0
1872,1077,472.5
1873,1086,470.25
1874,1089,470.0
1875,1091,470.25
1876,1094,470.25
1877,1100,472.5
1878,1106,467.25
1879,1111,463.0
1880,1118,457.75
1881,1120,456.25
1882,1123,458.75
1883,1124,457.25
1884,1130,451.0
1885,1136,447.0
1886,1140,442.25
1887,1141,440.75
1888,1141,438.5
1889,1146,436.75
1890,1150,434.0
1891,1149,430.0
1892,1149,431.75
1893,1149,432.0
1894,1148,432.75
1895,1147,436.0
1896,1146,437.5
1897,1146,438.25
1898,1146,438.0
1899,1146,438.0
1900,1146,438.5
1901,1147,438.25
1902,1149,438.25
1903,1151,438.25
1904,1153,437.75
1905,1154,437.75
1906,1154,439.0
1907,1155,438.5
1908,1156,437.75
1909,1154,436.0
1910,1149,436.0
1911,1146,435.5
1912,1141,437.0
1913,1133,438.0
1914,1128,436.75
1915,1121,436.0
1916,1116,438.5
1917,1114,439.75
1918,1111,440.25
1919,1108,441.75
1920,1106,444.5
1921,1103,452.25
1922,1100,454.25
1923,1099,455.5
1924,1095,450.5
1925,1090,449.75
1926,1094,455.0
1927,1090,456.5
1928,1085,456.75
1929,1083,456.75
1930,1080,457.0
1931,1075,460.0
1932,1069,464.25
1933,1062,465.0
1934,1056,468.0
1935,1054,469.0
1936,1052,471.75
1937,1051,474.5
1938,1048,475.25
1939,1044,476.5
1940,1040,478.5
1941,1039,479.0
1942,1031,478.75
1943,1026,474.5
1944,1022,476.0
1945,1018,475.5
1946,1013,477.25
1947,1013,477.0
1948,1008,480.5
1949,1003,483.75
1950,994,486.5
1951,987,488.0
1952,982,488.5
1953,981,488.75
1954,980,489.5
1955,978,489.75
1956,971,490.5
1957,960,489.25
1958,947,489.5
1959,942,489.75
1960,933,492.25
1961,923,497.5
1962,913,504.25
1963,898,512.25
1964,887,516.0
1965,884,517.75
1966,877,521.25
1967,867,527.0
1968,855,534.5
1969,843,543.75
1970,834,548.0
1971,832,550.0
1972,824,553.5
1974,820,551.75
1976,809,552.25
1977,807,551.0
1978,804,551.25
1979,799,550.75
1980,799,547.5
1981,800,544.5
1982,802,540.25
1983,803,539.5
1984,809,536.5
1985,814,533.0
1986,821,528.25
1987,822,524.75
1988,826,518.0
1989,828,515.75
1990,832,515.0
1991,837,514.5
1992,843,513.5
1993,847,513.75
1994,850,513.75
1995,851,513.75
1996,852,512.25
1997,856,510.0
1998,862,509.5
1999,865,506.75
2000,867,502.75
2001,868,501.0
2002,872,498.75
2003,877,496.75
2004,882,495.25
2005,886,494.75
2006,895,495.75
2007,898,496.25
2008,899,496.0
2009,905,498.0
2010,904,499.0
2011,901,499.5
2013,849,501.25
2015,868,501.5
2018,854,501.0
2019,853,500.25
2020,848,500.75
2021,846,501.0
2022,839,500.5
2023,829,500.25
2024,825,500.0
2025,824,499.25
2026,822,501.0
2027,818,500.75
2028,815,498.5
2029,812,500.5
2030,811,500.0
2031,810,499.75
2032,808,495.5
2033,808,493.25
2034,811,488.5
2035,817,488.5
2036,827,489.75
2037,830,490.75
2038,839,486.5
2039,849,486.0
2040,860,483.0
2041,870,483.25
2042,876,485.0
2043,879,485.75
2044,885,486.75
2045,890,486.5
2046,894,488.0
2047,896,488.25
2048,898,486.25
2049,899,486.25
2050,905,486.75
2051,915,485.75
2052,923,484.0
2053,926,487.25
2054,936,489.5
2055,940,489.75
2056,942,488.75
2057,961,488.25
2058,968,487.25
2059,970,487.5
2060,970,483.5
2061,969,482.75
2062,968,481.5
2063,968,479.75
2064,965,479.75
2065,948,478.0
2066,944,474.75
2067,942,473.75
2068,943,475.0
2069,946,478.0
2070,949,481.25
2071,952,484.5
2072,953,486.5
2073,954,486.5
2074,953,486.25
2075,953,485.75
2076,953,485.75
2077,954,485.75
2078,956,483.75
2079,957,482.5
2080,958,482.75
2081,962,484.0
2082,965,485.75
2083,966,486.0
2084,966,486.0
2085,966,486.0
2086,967,486.0
2087,967,486.75
2088,967,487.0
2089,968,487.0
2090,969,486.25
2091,970,486.25
2092,970,485.0
2093,974,483.5
2094,976,482.25
2095,981,483.75
2096,986,483.5
2097,988,484.25
2098,991,484.0
2099,993,484.75
2100,995,486.0
2101,1001,485.25
2102,1006,486.25
2103,1008,485.75
2104,1012,486.75
2105,1013,486.75
2106,1014,486.25
2107,1015,487.0
2108,1017,486.0
2109,1018,485.25
2110,1022,485.25
2111,1028,481.25
2112,1035,476.75
2113,1038,474.0
2114,1046,471.25
2115,1049,469.75
2116,1053,465.75
2117,1058,462.0
2118,1061,454.75
2119,1066,451.75
2120,1069,452.0
2121,1070,451.75
2122,1072,452.25
2123,1073,453.0
2124,1076,453.25
2125,1076,452.5
2126,1079,451.75
2127,1079,451.25
2128,1082,450.0
2129,1082,449.0
2130,1083,451.25
2131,1086,450.25
2132,1087,450.0
2133,1087,449.75
2134,1087,447.5
2135,1087,447.25
2136,1089,445.5
2137,1092,442.25
2138,1095,442.75
2139,1097,442.5
2140,1098,436.0
2141,1096,432.0
2142,1097,427.25
2143,1099,424.5
2144,1098,422.25
2145,1098,421.75
2146,1097,421.0
2147,1098,420.0
2148,1099,420.5
2149,1099,422.5
2150,1098,423.75
2151,1098,424.25
2152,1096,424.0
2153,1093,425.75
2154,1096,426.75
2155,1094,426.5
2156,1095,429.0
2157,1095,430.25
2158,1095,431.75
2159,1096,432.25
2160,1095,433.0
2161,1094,432.25
2162,1093,433.75
2163,1092,433.75
2164,1091,432.0
2165,1089,431.25
2166,1087,431.25
2167,1083,429.5
2168,1080,429.25
2169,1079,429.5
2170,1077,431.25
2171,1074,433.5
2172,1072,435.0
2173,1068,435.75
2174,1066,440.0
2175,1065,441.75
2176,1064,442.0
2177,1063,442.75
2178,1060,444.0
2179,1056,447.0
2180,1052,448.25
2181,1051,448.25
2182,1047,448.5
2183,1045,451.25
2184,1045,453.75
2185,1042,453.0
2186,1040,453.75
2187,1040,454.0
2188,1039,454.75
2189,1036,456.75
2190,1036,457.5
2191,1034,457.5
2192,1029,459.75
2193,1028,460.5
2194,1025,461.25
2195,1024,461.25
2196,1024,463.25
2197,1020,462.25
2198,1016,469.25
2199,1015,471.25
2200,1013,472.25
